 Nom Ville ;MAJ   ; Code Postal ; Code INSEE ;Code Région; Latitude ; Longitude ; Eloignement 
 Saint-Jean-de-Gonville ;SAINT JEAN DE GONVILLE;1630;1360;82;46.216667;5.95;2.06
 Saint-Jean-de Niost ;SAINT JEAN DE NIOST;1800;1361;82;45.833333;5.216667;1.51
 Saint-Jean-de-Thurigneux ;SAINT JEAN DE THURIGNEUX;1390;1362;82;45.95;4.883333;1.57
 Saint-Jean-sur-Reyssouze ;SAINT JEAN SUR REYSSOUZE;1560;1364;82;46.4;5.066667;1.91
 Saint-Jean-sur-Veyle ;SAINT JEAN SUR VEYLE;1290;1365;82;46.25;4.916667;1.46
 Sainte-Julie ;SAINTE JULIE  ;1150;1366;82;45.883333;5.283333;1.21
 Saint-Julien-sur-Reyssouze ;SAINT JULIEN SUR REYSSOUZE;1560;1367;82;46.4;5.116667;1.91
 Saint-Julien-sur-Veyle ;SAINT JULIEN SUR VEYLE;1540;1368;82;46.2;4.95;1.35
 Saint-Laurent-sur-Saône ;SAINT LAURENT SUR SAONE;1620;1370;82;46.3;4.833333;1.74
 Saint-Martin-de-Bavel ;SAINT MARTIN DE BAVEL;1510;1372;82;45.85;5.683333;1.41
 Saint-Martin-du-Frêne ;SAINT MARTIN DU FRENE;1430;1373;82;46.133333;5.55;0.83
 Saint-Martin-du-Mont ;SAINT MARTIN DU MONT;1160;1374;82;46.1;5.333333;0.94
 Saint-Martin-le-Châtel ;SAINT MARTIN LE CHATEL;1310;1375;82;46.283333;5.116667;1.21
 Saint-Maurice-de-Beynost ;SAINT MAURICE DE BEYNOST;1700;1376;82;45.833333;4.966667;1.51
 Saint-Maurice-de-Gourdans ;SAINT MAURICE DE GOURDANS;1800;1378;82;45.816667;5.2;1.61
 Saint-Maurice-de-Rémens ;SAINT MAURICE DE REMENS;1500;1379;82;45.95;5.283333;1.6
 Saint-Nizier-le-Bouchoux ;SAINT NIZIER LE BOUCHOUX;1560;1380;82;46.45;5.15;2.21
 Saint-Nizier-le-Désert ;SAINT NIZIER LE DESERT;1320;1381;82;46.05;5.15;1.42
 Sainte-Olive ;SAINTE OLIVE  ;1330;1382;82;46.016667;4.933333;1.4
 Saint-Paul-de-Varax ;SAINT PAUL DE VARAX;1240;1383;82;46.1;5.133333;0.72
 Saint-Rambert-en-Bugey ;SAINT RAMBERT EN BUGEY;1230;1384;82;45.95;5.433333;0.88
 Saint-Rémy ;SAINT REMY  ;1310;1385;82;46.183333;5.166667;1.47
 Saint-Sorlin-en-Bugey ;SAINT SORLIN EN BUGEY;1150;1386;82;45.883333;5.366667;1.21
 Saint-Trivier-de-Courtes ;SAINT TRIVIER DE COURTES;1560;1388;82;46.466667;5.083333;2.31
 Saint-Trivier-sur-Moignans ;SAINT TRIVIER SUR MOIGNANS;1990;1389;82;46.066667;4.9;1.51
 Saint-Vulbas ;SAINT VULBAS  ;1150;1390;82;45.833333;5.283333;1.51
 Salavre ;SALAVRE   ;1270;1391;82;46.366667;5.35;1.71
 Samognat ;SAMOGNAT   ;1580;1392;82;46.25;5.583333;1.38
 Sandrans ;SANDRANS   ;1400;1393;82;46.066667;4.983333;1.23
 Sault-Brénaz ;SAULT BRENAZ  ;1150;1396;82;45.85;5.416667;1.41
 Sauverny ;SAUVERNY   ;1220;1397;82;46.316667;6.116667;2.63
Savigneux;   ;1480;1398;82;46;4.85;2.19
 Ségny ;SEGNY   ;1170;1399;82;46.3;6.083333;2.52
 Seillonnaz ;SEILLONNAZ   ;1470;1400;82;45.8;5.483333;1.71
 Sergy ;SERGY   ;1630;1401;82;46.25;6;2.23
 Sermoyer ;SERMOYER   ;1190;1402;82;46.5;4.983333;2.51
 Serrières-sur-Ain ;SERRIERES SUR AIN ;1450;1404;82;46.15;5.45;0.68
 Servas ;SERVAS   ;1240;1405;82;46.133333;5.166667;0.69
 Servignat ;SERVIGNAT   ;1560;1406;82;46.433333;5.066667;2.11
 Simandre-sur-Suran ;SIMANDRE SUR SURAN ;1250;1408;82;46.216667;5.416667;0.8
 Songieu ;SONGIEU   ;1260;1409;82;45.966667;5.7;1.21
 Sonthonnax-la-Montagne ;SONTHONNAX LA MONTAGNE ;1580;1410;82;46.233333;5.533333;0.91
 Souclin ;SOUCLIN   ;1150;1411;82;45.866667;5.416667;1.31
 Sulignat ;SULIGNAT   ;1400;1412;82;46.166667;4.966667;1.29
 Surjoux ;SURJOUX   ;1420;1413;82;46.016667;5.8;1.55
 Sutrieu ;SUTRIEU   ;1260;1414;82;45.95;5.65;1.04
 Talissieu ;TALISSIEU   ;1510;1415;82;45.866667;5.716667;1.49
 Tenay ;TENAY   ;1230;1416;82;45.916667;5.5;1
 Thézillieu ;THEZILLIEU   ;1110;1417;82;45.883333;5.6;1.28
 Thil ;THIL   ;1120;1418;82;45.816667;5.016667;1.61
 Thoissey ;THOISSEY   ;1140;1420;82;46.166667;4.8;1.85
 Torcieu ;TORCIEU   ;1230;1421;82;45.916667;5.4;1.56
 Tossiat ;TOSSIAT   ;1250;1422;82;46.133333;5.316667;1.44
 Toussieux ;TOUSSIEUX   ;1600;1423;82;45.966667;4.833333;1.74
 Tramoyes ;TRAMOYES   ;1390;1424;82;45.866667;4.966667;1.7
 La Tranclière ;LA TRANCLIERE  ;1160;1425;82;46.116667;5.266667;1.73
 Trévoux ;TREVOUX   ;1600;1427;82;45.933333;4.766667;1.97
 Valeins ;VALEINS   ;1140;1428;82;46.116667;4.866667;1.63
 Vandeins ;VANDEINS   ;1660;1429;82;46.216667;5.083333;0.89
 Varambon ;VARAMBON   ;1160;1430;82;46.033333;5.316667;0.74
 Vaux-en-Bugey ;VAUX EN BUGEY ;1150;1431;82;45.916667;5.35;1
 Verjon ;VERJON   ;1270;1432;82;46.35;5.35;1.61
 Vernoux ;VERNOUX   ;1560;1433;82;46.483333;5.116667;2.41
 Versailleux ;VERSAILLEUX   ;1330;1434;82;45.983333;5.1;1.59
 Vesancy ;VESANCY   ;1170;1436;82;46.35;6.083333;2.52
 Vescours ;VESCOURS   ;1560;1437;82;46.466667;5.033333;2.31
 Vésines ;VESINES   ;1570;1439;82;46.35;4.866667;1.63
 Veyziat ;VEYZIAT   ;1100;1440;82;46.283333;5.633333;1.21
 Vieu-d'Izenave ;VIEU D IZENAVE ;1430;1441;82;46.083333;5.533333;0.64
 Vieu ;VIEU   ;1260;1442;82;45.9;5.683333;1.17
 Villars-les-Dombes ;VILLARS LES DOMBES ;1330;1443;82;46;5.016667;1.12
 Villebois ;VILLEBOIS   ;1150;1444;82;45.85;5.433333;1.54
 Villemotier ;VILLEMOTIER   ;1270;1445;82;46.35;5.316667;1.61
 Villereversure ;VILLEREVERSURE   ;1250;1447;82;46.183333;5.383333;0.6
 Villes ;VILLES   ;1200;1448;82;46.083333;5.783333;1.5
 Viriat ;VIRIAT   ;1440;1451;82;46.25;5.216667;1.01
 Virieu-le-Grand ;VIRIEU LE GRAND ;1510;1452;82;45.85;5.65;1.41
 Virieu-le-Petit ;VIRIEU LE PETIT ;1260;1453;82;45.9;5.716667;1.44
 Virignin ;VIRIGNIN   ;1300;1454;82;45.716667;5.716667;2.21
 Volognat ;VOLOGNAT   ;1460;1455;82;46.183333;5.516667;1.45
 Vongnes ;VONGNES   ;1350;1456;82;45.816667;5.716667;1.61
 Vonnas ;VONNAS   ;1540;1457;82;46.216667;5;1.17
 Vouvray ;VOUVRAY   ;1200;1458;82;46.116667;5.783333;1.5
 La Valbonne ;LA VALBONNE  ;1360;1909;82;45.85;5.133333;1.41
 Chânes ;CHANES   ;1120;1910;82;45.85;5.15;2.17
 Marfoz ;MARFOZ   ;1800;1911;82;45.883333;5.15;1.21
 Le Mas Rillier ;LE MAS RILLIER ;1700;1912;82;45.833333;4.95;1.51
 Abbécourt ;ABBECOURT   ;2300;2001;22;49.6;3.183333;1.5
 Achery ;ACHERY   ;2800;2002;22;49.683333;3.383333;0.63
 Acy ;ACY   ;2200;2003;22;49.35;3.416667;1.65
 Agnicourt-et-Séchelles ;AGNICOURT ET SECHELLES ;2340;2004;22;49.716667;3.95;1.84
 Aguilcourt ;AGUILCOURT   ;2190;2005;22;49.4;3.966667;1.92
 Aisonville-et-Bernoville ;AISONVILLE ET BERNOVILLE ;2110;2006;22;49.933333;3.533333;1.59
 Aizelles ;AIZELLES   ;2820;2007;22;49.483333;3.816667;1.26
 Alaincourt ;ALAINCOURT   ;2240;2009;22;49.75;3.366667;1.04
 Allemant ;ALLEMANT   ;2320;2010;22;49.466667;3.45;1.2
 Ambleny ;AMBLENY   ;2290;2011;22;49.383333;3.183333;1.5
 Ambrief ;AMBRIEF   ;2200;2012;22;49.316667;3.4;1.5
 Amifontaine ;AMIFONTAINE   ;2190;2013;22;49.483333;3.916667;1.7
 Amigny-Rouy ;AMIGNY ROUY  ;2700;2014;22;49.6;3.3;1.33
 Ancienville ;ANCIENVILLE   ;2600;2015;22;49.216667;3.216667;1.36
 Andelain ;ANDELAIN   ;2800;2016;22;49.633333;3.366667;0.91
 Anguilcourt-le-Sart ;ANGUILCOURT LE SART ;2800;2017;22;49.683333;3.433333;1.02
 Anizy-le-Château ;ANIZY LE CHATEAU ;2320;2018;22;49.5;3.45;0.36
 Annois ;ANNOIS   ;2480;2019;22;49.716667;3.166667;1.58
 Any-Martin-Rieux ;ANY MARTIN RIEUX ;2500;2020;22;49.883333;4.2165;-1
 Archon ;ARCHON   ;2360;2021;22;49.741667;4.116667;-1
 Arcy-Sainte-Restitue ;ARCY SAINTE RESTITUE ;2130;2022;22;49.25;3.466667;1.33
 Armentières-sur-Ourcq ;ARMENTIERES SUR OURCQ ;2210;2023;22;49.183333;3.383333;1.5
 Arrancy ;ARRANCY   ;2860;2024;22;49.483333;3.75;1.87
 Artemps ;ARTEMPS   ;2480;2025;22;49.766667;3.183333;1.5
 Artonges ;ARTONGES   ;2330;2026;22;48.933333;3.55;2.53
 Assis-sur-Serre ;ASSIS SUR SERRE ;2270;2027;22;49.683333;3.566667;0.56
 Athies-sous-Laon ;ATHIES SOUS LAON ;2840;2028;22;49.566667;3.683333;1.27
 Attilly ;ATTILLY   ;2490;2029;22;49.85;3.166667;1.58
 Aubencheul-aux-Bois ;AUBENCHEUL AUX BOIS ;2420;2030;22;50.033333;3.266667;2
 Aubenton ;AUBENTON   ;2500;2031;22;49.833333;4.2;2.93
 Aubigny-aux-Kaisnes ;AUBIGNY AUX KAISNES ;2590;2032;22;49.783333;3.116667;1.8
 Aubigny-en-Laonnois ;AUBIGNY EN LAONNOIS ;2820;2033;22;49.5;3.8;1.19
 Audignicourt ;AUDIGNICOURT   ;2300;2034;22;49.483333;3.133333;1.74
 Audigny ;AUDIGNY   ;2120;2035;22;49.85;3.65;1.24
 Augy ;AUGY   ;2220;2036;22;49.333333;3.516667;0.88
 Aulnois-sous-Laon ;AULNOIS SOUS LAON ;2000;2037;22;49.616667;3.6;1.15
 Les Autels ;LES AUTELS  ;2360;2038;22;49.766667;4.2257;-1
 Autremencourt ;AUTREMENCOURT   ;2250;2039;22;49.7;3.8;1.19
 Autreppes ;AUTREPPES   ;2580;2040;22;49.9;3.85;1.45
 Autreville ;AUTREVILLE   ;2300;2041;22;49.583333;3.233333;1.29
 Azy-sur-Marne ;AZY SUR MARNE ;2400;2042;22;49;3.366667;2.26
 Bagneux ;BAGNEUX   ;2290;2043;22;49.466667;3.283333;1.86
 Bancigny ;BANCIGNY   ;2140;2044;22;49.8;4.016667;2.13
 Barbonval ;BARBONVAL   ;2160;2045;22;49.35;3.666667;0.96
 Barenton-Bugny ;BARENTON BUGNY  ;2000;2046;22;49.633333;3.65;1.73
 Barenton-Cel ;BARENTON CEL  ;2000;2047;22;49.65;3.633333;1.79
 Barenton-sur-Serre ;BARENTON SUR SERRE ;2270;2048;22;49.666667;3.683333;1.38
 Barzy-en-Thiérache ;BARZY EN THIERACHE ;2170;2050;22;50.033333;3.75;2
 Barzy-sur-Marne ;BARZY SUR MARNE ;2850;2051;22;49.083333;3.55;1.91
 Bassoles-Aulers ;BASSOLES AULERS  ;2380;2052;22;49.533333;3.383333;1.39
 Baulne-en-Brie ;BAULNE EN BRIE ;2330;2053;22;48.983333;3.616667;2.33
 Beaumé ;BEAUME   ;2500;2055;22;49.833333;4.15;2.72
 Beaumont-en-Beine ;BEAUMONT EN BEINE ;2300;2056;22;49.7;3.133333;1.95
 Beaurevoir ;BEAUREVOIR   ;2110;2057;22;50;3.3;1.86
 Beaurieux ;BEAURIEUX   ;2160;2058;22;49.4;3.733333;0.9
 Beautor ;BEAUTOR   ;2800;2059;22;49.65;3.333333;1.41
 Beauvois-en-Vermandois ;BEAUVOIS EN VERMANDOIS ;2590;2060;22;49.816667;3.1;1.87
 Belleau ;BELLEAU   ;2400;2062;22;49.1;3.3;1.85
 Bellenglise ;BELLENGLISE   ;2420;2063;22;49.916667;3.25;1.52
 Belleu ;BELLEU   ;2200;2064;22;49.366667;3.333333;0.85
 Bellicourt ;BELLICOURT   ;2420;2065;22;49.95;3.233333;1.65
 Benay ;BENAY   ;2440;2066;22;49.75;3.316667;1.78
 Bergues-sur-Sambre ;BERGUES SUR SAMBRE ;2450;2067;22;50.033333;3.716667;2
 Berlise ;BERLISE   ;2340;2069;22;49.666667;4.116667;2.57
 Bernot ;BERNOT   ;2120;2070;22;49.866667;3.5;1.8
 Berny-Rivière ;BERNY RIVIERE  ;2290;2071;22;49.416667;3.15;1.65
 Berrieux ;BERRIEUX   ;2820;2072;22;49.483333;3.85;1.41
 Berry-au-Bac ;BERRY AU BAC ;2190;2073;22;49.4;3.9;1.66
 Bertaucourt-Épourdon ;BERTAUCOURT EPOURDON  ;2800;2074;22;49.616667;3.383333;1.08
 Berthenicourt ;BERTHENICOURT   ;2240;2075;22;49.766667;3.383333;0.9
 Bertricourt ;BERTRICOURT   ;2190;2076;22;49.383333;4;2.06
 Berzy-le-Sec ;BERZY LE SEC ;2200;2077;22;49.333333;3.316667;0.92
 Besmé ;BESME   ;2300;2078;22;49.533333;3.166667;1.58
 Besmont ;BESMONT   ;2500;2079;22;49.833333;4.116667;2.57
 Besny-et-Loizy ;BESNY ET LOIZY ;2870;2080;22;49.6;3.583333;1.32
 Béthancourt-en-Vaux ;BETHANCOURT EN VAUX ;2300;2081;22;49.616667;3.15;1.65
 Beugneux ;BEUGNEUX   ;2210;2082;22;49.233333;3.416667;1.3
 Beuvardes ;BEUVARDES   ;2130;2083;22;49.15;3.483333;1.64
 Bézu-le-Guéry ;BEZU LE GUERY ;2310;2084;22;49.016667;3.233333;2.19
 Bézu-Saint-Germain ;BEZU SAINT GERMAIN ;2400;2085;22;49.1;3.4;1.85
 Bichancourt ;BICHANCOURT   ;2300;2086;22;49.583333;3.216667;1.36
 Bieuxy ;BIEUXY   ;2290;2087;22;49.45;3.266667;1.47
 Bièvres ;BIEVRES   ;2860;2088;22;49.5;3.716667;1.12
 Billy-sur-Aisne ;BILLY SUR AISNE ;2200;2089;22;49.366667;3.383333;1.08
 Billy-sur-Ourcq ;BILLY SUR OURCQ ;2210;2090;22;49.216667;3.3;1.36
 Blanzy-lès-Fismes ;BLANZY LES FISMES ;2160;2091;22;49.333333;3.666667;1.12
 Blérancourt ;BLERANCOURT   ;2300;2093;22;49.516667;3.15;1.65
 Blesmes ;BLESMES   ;2400;2094;22;49.033333;3.45;2.12
 Bohain-en-Vermandois ;BOHAIN EN VERMANDOIS ;2110;2095;22;49.983333;3.45;1.79
 Bois-lès-Pargny ;BOIS LES PARGNY ;2270;2096;22;49.716667;3.65;0.84
 Boncourt ;BONCOURT   ;2350;2097;22;49.616667;3.95;1.99
 Bonneil ;BONNEIL   ;2400;2098;22;49;3.35;2.26
 Bonnesvalyn ;BONNESVALYN   ;2400;2099;22;49.116667;3.316667;1.78
 Bony ;BONY   ;2420;2100;22;49.983333;3.216667;1.79
 Bosmont-sur-Serre ;BOSMONT SUR SERRE ;2250;2101;22;49.733333;3.866667;1.48
 Boué ;BOUE   ;2450;2103;22;50.016667;3.7;1.93
 Bouffignereux ;BOUFFIGNEREUX   ;2160;2104;22;49.366667;3.85;2.01
 Bouresches ;BOURESCHES   ;2400;2105;22;49.066667;3.3;1.98
 Bourg-et-Comin ;BOURG ET COMIN ;2160;2106;22;49.4;3.65;1.05
 Bourguignon-sous-Coucy ;BOURGUIGNON SOUS COUCY ;2300;2107;22;49.55;3.166667;1.58
 La Bouteille ;LA BOUTEILLE  ;2140;2109;22;49.866667;3.966667;1.92
 Braine ;BRAINE   ;2220;2110;22;49.333333;3.533333;0.88
 Brancourt-en-Laonnois ;BRANCOURT EN LAONNOIS ;2320;2111;22;49.516667;3.416667;0.78
 Brancourt-le-Grand ;BRANCOURT LE GRAND ;2110;2112;22;49.966667;3.383333;1.72
 Branges ;BRANGES   ;2130;2113;22;49.266667;3.5;1.16
 Brasles ;BRASLES   ;2400;2114;22;49.05;3.433333;2.05
 Braye-en-Laonnois ;BRAYE EN LAONNOIS ;2000;2115;22;49.433333;3.616667;1.69
 Braye-en-Thiérache ;BRAYE EN THIERACHE ;2140;2116;22;49.783333;3.966667;1.92
 Bray-Saint-Christophe ;BRAY SAINT CHRISTOPHE ;2480;2117;22;49.766667;3.15;1.65
 Braye ;BRAYE   ;2880;2118;22;49.433333;3.366667;0.7
 Brécy ;BRECY   ;2210;2119;22;49.15;3.433333;1.71
 Brenelle ;BRENELLE   ;2220;2120;22;49.366667;3.533333;0.75
 Brény ;BRENY   ;2210;2121;22;49.183333;3.35;1.5
 Brissay-Choigny ;BRISSAY CHOIGNY  ;2240;2123;22;49.716667;3.366667;1.32
 Brumetz ;BRUMETZ   ;2810;2125;22;49.1;3.15;1.85
 Brunehamel ;BRUNEHAMEL   ;2360;2126;22;49.766667;4.183333;2.86
 Bruyères-sur-Fère ;BRUYERES SUR FERE ;2130;2127;22;49.183333;3.433333;1.57
 Bruyères-et-Montbérault ;BRUYERES ET MONTBERAULT ;2860;2128;22;49.516667;3.666667;0.62
 Bruys ;BRUYS   ;2220;2129;22;49.266667;3.566667;1.16
 Bucilly ;BUCILLY   ;2500;2130;22;49.883333;4.083333;2.42
 Bucy-le-Long ;BUCY LE LONG ;2880;2131;22;49.4;3.383333;0.63
 Bucy-lès-Cerny ;BUCY LES CERNY ;2870;2132;22;49.583333;3.516667;0.56
 Bucy-lès-Pierrepont ;BUCY LES PIERREPONT ;2350;2133;22;49.65;3.9;1.62
 Buire ;BUIRE   ;2500;2134;22;49.9;4.05;2.28
 Buironfosse ;BUIRONFOSSE   ;2620;2135;22;49.966667;3.833333;1.72
 Burelles ;BURELLES   ;2140;2136;22;49.783333;3.9;1.62
 Bussiares ;BUSSIARES   ;2810;2137;22;49.083333;3.25;1.91
 Buzancy ;BUZANCY   ;2200;2138;22;49.316667;3.35;0.95
 Caillouël-Crépigny ;CAILLOUEL CREPIGNY  ;2300;2139;22;49.616667;3.15;1.65
 Castres ;CASTRES   ;2680;2142;22;49.8;3.233333;1.29
 Le Catelet ;LE CATELET  ;2420;2143;22;50;3.25;1.86
 Caulaincourt ;CAULAINCOURT   ;2490;2144;22;49.866667;3.1;1.87
 Caumont ;CAUMONT   ;2300;2145;22;49.616667;3.183333;1.5
 Celles-lès-Condé ;CELLES LES CONDE ;2330;2146;22;49.016667;3.566667;2.19
 Celles-sur-Aisne ;CELLES SUR AISNE ;2370;2148;22;49.416667;3.483333;0.84
 Cerizy ;CERIZY   ;2240;2149;22;49.75;3.333333;1.58
 Cerny-en-Laonnois ;CERNY EN LAONNOIS ;2860;2150;22;49.45;3.666667;0.93
 Cerny-lès-Bucy ;CERNY LES BUCY ;2870;2151;22;49.583333;3.533333;0.35
 Cerseuil ;CERSEUIL   ;2220;2152;22;49.333333;3.516667;0.88
 Cessières ;CESSIERES   ;2320;2153;22;49.566667;3.483333;1.62
 Chacrise ;CHACRISE   ;2200;2154;22;49.3;3.4;1.65
 Chaillevois ;CHAILLEVOIS   ;2000;2155;22;49.516667;3.516667;0.9
 Chalandry ;CHALANDRY   ;2270;2156;22;49.683333;3.633333;0.61
 Chambry ;CHAMBRY   ;2000;2157;22;49.6;3.65;1.39
 Chamouille ;CHAMOUILLE   ;2860;2158;22;49.466667;3.666667;0.61
 Champs ;CHAMPS   ;2670;2159;22;49.533333;3.25;1.21
 Chaourse ;CHAOURSE   ;2340;2160;22;49.7;4;2.06
 La Chapelle-Monthodon ;LA CHAPELLE MONTHODON ;2330;2161;22;49.016667;3.633333;2.19
 La Chapelle-sur-Chézy ;LA CHAPELLE SUR CHEZY;2570;2162;22;48.95;3.383333;2.46
 Le Charmel ;LE CHARMEL  ;2850;2164;22;49.116667;3.55;2.06
 Charmes ;CHARMES   ;2800;2165;22;49.65;3.383333;0.63
 Chartèves ;CHARTEVES   ;2400;2166;22;49.083333;3.5;1.91
 Chassemy ;CHASSEMY   ;2370;2167;22;49.383333;3.5;0.84
 Château-Thierry ;CHATEAU THIERRY  ;2400;2168;22;49.05;3.4;2.05
 Châtillon-lès-Sons ;CHATILLON LES SONS ;2270;2169;22;49.75;3.683333;1.49
 Châtillon-sur-Oise ;CHATILLON SUR OISE ;2240;2170;22;49.783333;3.4;0.97
 Chaudardes ;CHAUDARDES   ;2160;2171;22;49.383333;3.783333;1.12
 Chaudun ;CHAUDUN   ;2200;2172;22;49.316667;3.266667;1.25
 Chauny ;CHAUNY   ;2300;2173;22;49.616667;3.216667;1.36
 Chavignon ;CHAVIGNON   ;2000;2174;22;49.483333;3.516667;1.18
 Chavigny ;CHAVIGNY   ;2880;2175;22;49.433333;3.3;1.91
 Chavonne ;CHAVONNE   ;2370;2176;22;49.4;3.566667;1.28
 Chéret ;CHERET   ;2860;2177;22;49.516667;3.683333;0.7
 Chermizy-Ailles ;CHERMIZY AILLES  ;2860;2178;22;49.466667;3.733333;1.58
 Chéry-Chartreuve ;CHERY CHARTREUVE  ;2220;2179;22;49.266667;3.616667;1.52
 Chéry-lès-Pouilly ;CHERY LES POUILLY ;2000;2180;22;49.65;3.6;1.61
 Chéry-lès-Rozoy ;CHERY LES ROZOY ;2360;2181;22;49.716667;4.083333;2.42
 Chevennes ;CHEVENNES   ;2250;2182;22;49.816667;3.733333;1.43
 Chevregny ;CHEVREGNY   ;2000;2183;22;49.466667;3.583333;1.09
 Chevresis-Monceau ;CHEVRESIS MONCEAU  ;2270;2184;22;49.75;3.566667;0.86
 Chézy-en-Orxois ;CHEZY EN ORXOIS ;2810;2185;22;49.133333;3.183333;1.71
 Chézy-sur-Marne ;CHEZY SUR MARNE ;2570;2186;22;48.983333;3.366667;2.33
 Chierry ;CHIERRY   ;2400;2187;22;49.033333;3.433333;2.12
 Chigny ;CHIGNY   ;2120;2188;22;49.916667;3.766667;1.52
 Chivres-en-Laonnois ;CHIVRES EN LAONNOIS ;2350;2189;22;49.633333;3.85;1.41
 Chivres-Val ;CHIVRES VAL  ;2880;2190;22;49.4;3.433333;1.26
 Chivy-lès-Étouvelles ;CHIVY LES ETOUVELLES ;2000;2191;22;49.516667;3.583333;0.39
 Chouy ;CHOUY   ;2210;2192;22;49.2;3.25;1.77
 Cierges ;CIERGES   ;2130;2193;22;49.166667;3.6;1.57
 Cilly ;CILLY   ;2250;2194;22;49.733333;3.833333;1.33
 Ciry-Salsogne ;CIRY SALSOGNE  ;2220;2195;22;49.366667;3.466667;1.41
 Clacy-et-Thierret ;CLACY ET THIERRET ;2000;2196;22;49.55;3.566667;0.17
 Clairfontaine ;CLAIRFONTAINE   ;2260;2197;22;49.983333;3.983333;1.99
 Clamecy ;CLAMECY   ;2880;2198;22;49.433333;3.366667;0.7
 Clastres ;CLASTRES   ;2440;2199;22;49.733333;3.233333;2.31
 Clermont-les-Fermes ;CLERMONT LES FERMES ;2340;2200;22;49.666667;3.95;1.84
 Coeuvres-et-Valsery ;COEUVRES ET VALSERY ;2600;2201;22;49.333333;3.15;1.65
 Cohan ;COHAN   ;2130;2202;22;49.216667;3.65;1.36
 Coincy ;COINCY   ;2210;2203;22;49.166667;3.416667;1.57
 Coingt ;COINGT   ;2360;2204;22;49.783333;4.083333;2.42
 Colligis-Crandelain ;COLLIGIS CRANDELAIN  ;2860;2205;22;49.483333;3.65;0.53
 Colonfay ;COLONFAY   ;2120;2206;22;49.85;3.7;1.24
 Commenchon ;COMMENCHON   ;2300;2207;22;49.633333;3.166667;1.58
 Concevreux ;CONCEVREUX   ;2160;2208;22;49.383333;3.783333;1.12
 Condé-en-Brie ;CONDE EN BRIE ;2330;2209;22;49;3.55;2.26
 Condé-sur-Aisne ;CONDE SUR AISNE ;2370;2210;22;49.4;3.45;1.69
 Condé-sur-Suippe ;CONDE SUR SUIPPE ;2190;2211;22;49.416667;3.95;1.84
 Condren ;CONDREN   ;2700;2212;22;49.616667;3.283333;1.07
 Connigis ;CONNIGIS   ;2330;2213;22;49.033333;3.533333;2.12
 Contescourt ;CONTESCOURT   ;2680;2214;22;49.8;3.233333;1.29
 Corbeny ;CORBENY   ;2820;2215;22;49.466667;3.816667;1.26
 Corcy ;CORCY   ;2600;2216;22;49.25;3.216667;1.36
 Coucy-lès-Eppes ;COUCY LES EPPES ;2840;2218;22;49.55;3.766667;1.13
 Coucy-la-Ville ;COUCY LA VILLE ;2380;2219;22;49.533333;3.333333;0.85
 Coupru ;COUPRU   ;2310;2221;22;49.033333;3.266667;2.12
 Courbes ;COURBES   ;2800;2222;22;49.683333;3.45;1.37
 Courboin ;COURBOIN   ;2330;2223;22;49;3.5;2.26
 Courchamps ;COURCHAMPS   ;2810;2225;22;49.116667;3.266667;1.78
 Courmelles ;COURMELLES   ;2200;2226;22;49.35;3.316667;0.92
 Courmont ;COURMONT   ;2130;2227;22;49.15;3.566667;1.64
 Courtemont-Varennes ;COURTEMONT VARENNES  ;2850;2228;22;49.066667;3.55;1.98
 Courtrizy-et-Fussigny ;COURTRIZY ET FUSSIGNY ;2820;2229;22;49.516667;3.8;1.19
 Couvrelles ;COUVRELLES   ;2220;2230;22;49.35;3.483333;1.04
 Couvron-et-Aumencourt ;COUVRON ET AUMENCOURT ;2270;2231;22;49.65;3.516667;1.39
 Coyolles ;COYOLLES   ;2600;2232;22;49.233333;3.05;2.09
 Cramaille ;CRAMAILLE   ;2130;2233;22;49.233333;3.45;1.43
 Craonne ;CRAONNE   ;2160;2234;22;49.433333;3.783333;1.21
 Craonnelle ;CRAONNELLE   ;2160;2235;22;49.433333;3.766667;1.04
 Crécy-au-Mont ;CRECY AU MONT ;2380;2236;22;49.483333;3.316667;1.07
 Crécy-sur-Serre ;CRECY SUR SERRE ;2270;2237;22;49.7;3.616667;0.62
 Crézancy ;CREZANCY   ;2650;2239;22;49.05;3.5;2.05
 Croix-Fonsommes ;CROIX FONSOMMES  ;2110;2240;22;49.916667;3.4;1.52
 La Croix-sur-Ourcq ;LA CROIX SUR OURCQ;2210;2241;22;49.166667;3.35;1.57
 Crouy ;CROUY   ;2880;2243;22;49.4;3.366667;0.73
 Crupilly ;CRUPILLY   ;2120;2244;22;49.916667;3.75;1.52
 Cuffies ;CUFFIES   ;2880;2245;22;49.416667;3.316667;1.54
 Cugny ;CUGNY   ;2480;2246;22;49.7;3.15;1.65
 Cugny-lès-Crouttes ;CUGNY LES CROUTTES ;2210;2247;22;49.2;3.383333;1.43
 Cuirieux ;CUIRIEUX   ;2350;2248;22;49.683333;3.816667;1.26
 Cuiry-Housse ;CUIRY HOUSSE  ;2220;2249;22;49.3;3.483333;1.02
 Cuiry-lès-Chaudardes ;CUIRY LES CHAUDARDES ;2160;2250;22;49.383333;3.766667;1.04
 Cuissy-et-Geny ;CUISSY ET GENY ;2160;2252;22;49.416667;3.7;0.75
 Cuisy-en-Almont ;CUISY EN ALMONT ;2200;2253;22;49.416667;3.25;1.79
